event_source_concept_id,target_concept_id
74429-2,1101
7445-0,1205
74450-8,1104
74451-6,1104
74452-4,1104
74454-0,1104
74455-7,1104
74459-9,1104
74460-7,1104
74461-5,1104
74463-1,1104
74484-7,991
74513-3,7302
74515-8,1630
7458-3,1205
746-8,1104
7462-5,1205
7463-3,1204
74636-2,635
74637-0,635
7464-1,1205
74649-5,659
74651-1,659
7466-6,1204
74664-4,1662
7467-4,1205
74676-8,270
7468-2,1205
74685-9,2005
74686-7,2007
74687-5,2007
74689-1,5231
7469-0,1205
74696-6,2012
74699-0,270
747-6,1104
7472-4,1204
7473-2,1204
7474-0,1205
74750-1,1104
74753-5,1146
74754-3,1146
74759-2,252
74761-8,1104
7477-3,1204
74776-6,24
74777-4,24
74778-2,24
74779-0,24
7478-1,1204
7479-9,1204
74791-5,1508
748-4,1104
74802-0,1508
74803-8,1508
74804-6,1508
74806-1,557
74808-7,1013
74809-5,1013
7481-5,1204
74811-1,659
74814-5,1104
74815-2,4362
7482-3,1205
74820-2,1104
7483-1,1205
7484-9,1204
74848-3,1101
74849-1,1101
74850-9,1101
74851-7,1101
74852-5,1101
7486-4,1204
7487-2,1204
74896-2,1630
749-2,1104
74903-6,1630
7491-4,1204
74911-9,1665
74912-7,1670
74916-8,1678
74918-4,1630
74919-2,1658
7492-2,1201
74924-2,1665
74926-7,1674
7493-0,1205
74931-7,1662
74934-1,1662
74936-6,1662
74939-0,1671
74940-8,1666
74941-6,1664
74945-7,1665
74948-1,1665
74949-9,1662
7495-5,1204
74953-1,884
74958-0,1665
74962-2,1664
74964-8,1671
74965-5,1662
74970-5,1660
74973-9,325
74974-7,325
74975-4,1668
74976-2,332
7498-9,1204
74980-4,1662
74981-2,1662
74982-0,1665
74983-8,332
74985-3,1662
74990-3,1416
74992-9,1511
74994-5,7310
74995-2,1138
74996-0,7309
74997-8,1416
75000-0,638
75002-6,1202
75003-4,1202
75004-2,1202
75005-9,1202
75006-7,1202
75007-5,1204
7501-0,1204
75022-4,219
7504-4,1204
75051-3,1414
7506-9,1204
75071-1,1661
75086-9,477
751-8,1104
7511-9,1204
7514-3,1204
7517-6,1205
75222-0,5209
75224-6,1104
7523-4,1205
75237-8,5231
75240-2,1630
75241-0,7307
7525-9,1204
7526-7,1204
75263-4,1141
75264-2,1141
75265-9,1141
75269-1,5204
75271-7,1101
7528-3,1204
7529-1,1204
753-4,1104
7530-9,1204
7531-7,1204
7532-5,1204
7533-3,1204
7534-1,1204
75346-7,1662
75347-5,1659
75349-1,5231
7535-8,1204
75351-7,5231
75352-5,5231
75353-3,5231
75354-1,5231
75355-8,5231
75356-6,5231
75357-4,5224
75367-3,659
75371-5,5210
75373-1,2109
75374-9,5231
75375-6,5210
75376-4,1102
75377-2,4273
75378-0,351
75407-7,4711
75408-5,4711
75409-3,323
75410-1,4712
7542-4,1204
7543-2,1204
7544-0,1205
75506-6,1127
75507-4,1127
75508-2,1127
75509-0,1127
7551-5,1204
75510-8,1127
75511-6,1020
75512-4,1020
75513-2,1020
75516-5,476
75517-3,635
75518-1,5231
7552-3,1205
7555-6,1204
7556-4,1205
7557-2,1205
7558-0,1205
7562-2,1204
7563-0,1205
75639-5,1521
7564-8,1204
75640-3,1519
75642-9,622
75643-7,662
75644-5,1659
75645-2,1673
75647-8,659
7565-5,1204
75652-8,1104
75655-1,5231
75656-9,5231
75657-7,5231
75658-5,5230
75659-3,5231
75660-1,5231
75661-9,5231
75662-7,5231
75663-5,1104
75664-3,4127
75665-0,5201
75666-8,388
7569-7,1205
75694-0,4127
75695-7,4127
75696-5,4127
7571-3,1205
7573-9,1205
75770-8,662
7579-6,1204
75819-3,1104
7586-1,1205
75883-9,1020
75884-7,1127
7591-1,1205
75913-4,1020
75914-2,1127
7596-0,1205
7599-4,1201
76-0,270
7601-8,1204
7602-6,1205
76020-7,1020
76021-5,1127
7603-4,4347
7604-2,1204
76040-5,274
76041-3,274
76042-1,274
76043-9,274
76044-7,274
76045-4,274
76069-4,1104
76075-1,4311
7608-3,1204
76082-7,5230
76083-5,5230
7609-1,1204
76090-0,1104
7610-9,1204
7611-7,1204
7613-3,1205
76137-9,1104
76138-7,1109
76139-5,1109
76140-3,1109
76141-1,1109
76142-9,1104
76143-7,270
76144-5,270
76145-2,270
76146-0,270
76147-8,270
76148-6,270
76149-4,270
76150-2,270
7618-2,1204
7619-0,1204
7623-2,1205
7627-3,1205
763-3,1104
7631-5,1204
7632-3,1204
7634-9,1205
76347-4,1802
76348-2,4004
76349-0,667
7635-6,1204
76351-6,1656
7637-2,1204
7639-8,1204
764-1,1104
7641-4,1204
7642-2,1205
7643-0,1205
7645-5,1204
7647-1,1204
76482-9,1602
76483-7,1603
76484-5,324
76488-6,1200
76492-8,659
76494-4,1377
765-8,1104
7654-7,1204
7655-4,1204
7656-2,1205
7659-6,1204
766-6,1104
7661-2,1205
76613-9,779
76627-9,274
7663-8,1204
76633-7,593
7664-6,1204
7665-3,1204
7667-9,1205
76683-2,1104
76684-0,1104
76685-7,1104
76686-5,1109
76687-3,241
76699-8,268
767-4,1104
7670-3,1204
7672-9,1204
7674-5,1205
7676-0,1204
76767-3,5205
7678-6,1205
768-2,1104
7681-0,1204
7683-6,1204
7686-9,1204
7687-7,1204
7689-3,1205
769-0,1104
7690-1,1204
7691-9,1205
7693-5,1204
7695-0,1204
77-8,270
770-8,1104
7702-4,1205
7703-2,1204
7704-0,1204
7705-7,1204
7707-3,1204
7708-1,1204
7709-9,1205
7712-3,1204
7713-1,1205
7714-9,1205
77149-3,1622
77159-2,1104
7716-4,1205
77162-6,271
77167-5,1054
77168-3,1054
77169-1,1054
7718-0,1205
7719-8,1204
77193-1,5202
7720-6,1204
77201-2,659
77203-8,1201
77204-6,659
77205-3,659
77206-1,659
77207-9,659
7723-0,1205
77253-3,1133
77254-1,1133
7726-3,1204
7728-9,1205
77307-7,565
7731-3,1205
77323-4,667
7733-9,1205
77330-9,665
77333-3,663
77345-7,263
77346-5,263
77348-1,1377
77349-9,1377
77357-2,1418
77358-0,1418
7736-2,968
77360-6,1630
77361-4,1630
77368-9,4128
77369-7,4128
7737-0,1205
77375-4,4127
77377-0,4127
77379-6,4127
77380-4,4127
77382-0,4207
77383-8,4240
77384-6,4240
77385-3,4243
77386-1,4243
77387-9,4243
77388-7,4225
77389-5,4246
77390-3,4246
77391-1,4243
77392-9,4243
77394-5,4127
77395-2,4127
77396-0,4127
77397-8,1140
77399-4,4127
774-0,1104
77400-0,4127
7743-8,1205
7744-6,1204
7745-3,1204
7746-1,1204
7748-7,968
7753-7,1204
7754-5,1205
7755-2,1204
7756-0,1205
7759-4,1204
77626-0,1527
7763-6,1204
77636-9,1180
7764-4,1204
77643-5,1180
7765-1,1204
77653-4,5207
7766-9,1204
77684-9,5235
77685-6,390
7769-3,1205
777-3,1104
7770-1,1205
77731-8,1659
77732-6,1659
7774-3,1205
77744-1,1754
77745-8,1755
77746-6,1755
77747-4,1755
7775-0,1204
77752-4,659
77754-0,659
77755-7,659
77756-5,667
77757-3,662
77758-1,662
77759-9,662
77760-7,662
77761-5,662
77762-3,662
77763-1,662
77764-9,659
77765-6,664
77766-4,667
77767-2,659
77768-0,534
7777-6,1205
77770-6,659
77771-4,659
77772-2,659
77773-0,659
77774-8,659
77775-5,659
77776-3,659
77777-1,659
77778-9,659
77779-7,659
7778-4,1204
77780-5,659
77781-3,671
77787-0,659
7779-2,1204
77790-4,659
77791-2,659
778-1,1104
7780-0,1204
7782-6,1204
7786-7,1204
7787-5,1205
77876-1,659
77877-9,662
77878-7,662
77879-5,659
77880-3,662
77881-1,662
77883-7,662
77886-0,665
77887-8,662
77888-6,662
7789-1,1104
779-9,1104
7790-9,1104
7791-7,1104
7792-5,1104
7793-3,1104
77943-9,4355
7795-8,1104
77952-0,4361
77956-1,1334
77957-9,1334
77958-7,5261
7796-6,1104
77960-3,270
77964-5,219
7797-4,1104
7798-2,1104
78-6,277
7800-6,1460
78001-5,4225
78012-2,5209
78014-8,1180
78015-5,1180
78016-3,1181
78017-1,1181
78036-1,5201
7809-7,4217
781-5,1104
7810-5,4218
7822-0,3309
783-1,1104
78355-5,1104
78356-3,5222
78357-1,4102
78362-1,665
78363-9,659
78364-7,659
78367-0,4347
78374-6,1204
78384-5,1204
784-9,1104
78444-7,1736
785-6,1104
78519-6,1011
78520-4,1011
78521-2,1011
78522-0,1011
78523-8,1011
78524-6,1011
78525-3,1011
78526-1,1011
78527-9,1011
78528-7,1011
78529-5,4205
7855-0,5261
786-4,1104
78685-5,1011
78686-3,1011
78687-1,1011
78688-9,1011
787-2,1104
78701-0,1204
78739-0,1011
78740-8,5201
78741-6,5201
78742-4,5201
78755-6,1662
78758-0,662
78763-0,662
78765-5,659
78766-3,659
78767-1,659
78768-9,659
78769-7,659
78770-5,659
78773-9,4117
78781-2,662
78783-8,659
78784-6,1678
78786-1,1665
78787-9,1678
78788-7,1678
78794-5,1662
78797-8,4117
78799-4,1678
788-0,1104
78801-8,1678
78804-2,674
78808-3,1667
78811-7,659
78812-5,659
78813-3,659
78814-1,659
78817-4,659
78818-2,664
78819-0,665
78821-6,665
78822-4,665
78823-2,665
78824-0,668
78827-3,659
78828-1,659
78830-7,659
78831-5,668
78832-3,665
78833-1,662
78834-9,662
78835-6,665
78836-4,659
78837-2,659
78838-0,659
78839-8,659
78840-6,659
78841-4,659
78842-2,659
78843-0,659
78844-8,659
78845-5,659
78846-3,659
78847-1,659
78848-9,659
78849-7,659
78850-5,659
78852-1,1659
78854-7,1659
78855-4,659
78856-2,1662
78857-0,659
78858-8,659
78859-6,668
78860-4,665
78861-2,659
78862-0,659
78863-8,659
78864-6,659
78865-3,659
78866-1,659
78867-9,659
78868-7,659
78869-5,665
78870-3,662
78871-1,662
78872-9,662
78873-7,659
78874-5,659
78875-2,665
78877-8,662
78878-6,659
78879-4,659
78880-2,659
78881-0,659
78882-8,668
78883-6,662
78884-4,662
78885-1,662
78886-9,665
78888-5,662
78889-3,663
78893-5,663
78894-3,1002
789-8,1104
7891-5,4362
7892-3,4362
78920-6,1054
78968-5,1662
78984-2,884
78985-9,884
78986-7,884
78989-1,1573
78994-1,884
78995-8,884
790-6,1104
7906-1,4118
79126-9,638
79127-7,638
79128-5,638
79129-3,638
79130-1,1011
79131-9,662
79132-7,662
79133-5,662
79135-0,1678
79136-8,662
79137-6,659
79141-8,659
79143-4,659
79144-2,659
79149-1,662
79153-3,659
79163-2,1665
79166-5,1205
79167-3,967
79168-1,1205
79169-9,1205
79170-7,1205
79171-5,1204
79177-2,5207
79186-3,1103
79187-1,1103
79188-9,1011
79190-5,5264
79197-0,7423
79198-8,7423
79199-6,7423
79200-2,7423
79201-0,7423
79202-8,7423
79203-6,7423
79204-4,7423
79205-1,7423
79222-6,667
79225-9,674
79226-7,662
79227-5,673
79228-3,1678
79229-1,665
79231-7,665
79232-5,659
79233-3,659
79236-6,659
79237-4,659
79238-2,659
79240-8,659
79241-6,659
79242-4,659
79245-7,662
79246-5,659
79247-3,659
79248-1,659
79249-9,659
79250-7,659
79251-5,1668
79252-3,1668
79253-1,662
79254-9,662
79255-6,659
79257-2,659
79258-0,662
79259-8,659
79260-6,659
79261-4,659
79262-2,659
79344-8,7305
79375-2,240
79376-0,240
79377-8,659
79397-6,1204
79398-4,884
79407-3,478
79410-7,1662
7942-6,1711
79425-5,5230
79426-3,1104
7943-4,1710
7944-2,1711
79445-3,1662
79446-1,1662
7945-9,1710
7946-7,4214
79478-4,1660
7948-3,3337
79489-1,1660
7949-1,3337
7950-9,3337
7951-7,3337
7952-5,3337
7953-3,3337
7954-1,3337
7955-8,3337
7956-6,3337
79592-2,991
79649-0,991
79708-4,1301
79709-2,1301
79711-8,1180
79712-6,1180
8-3,270
80-2,270
800-3,1104
801-1,1111
8011-9,4268
80111-8,659
80112-6,659
80113-4,659
80114-2,1659
80115-9,1659
80117-5,667
80122-5,1659
80126-6,679
80127-4,679
80129-0,1665
80130-8,665
80131-6,665
80135-7,659
80143-1,4117
80146-4,1663
80147-2,1663
80148-0,1663
80149-8,663
80151-4,1305
80193-6,1659
80195-1,1659
802-9,1104
80207-4,6344
80208-2,4344
80367-6,5202
80368-4,5203
80372-6,1629
80382-5,4241
80383-3,4241
80384-1,7401
80385-8,7402
80387-4,388
804-5,1104
80426-0,4119
80529-1,1377
80532-5,1659
80536-6,1659
80542-4,1665
80543-2,1662
80544-0,1665
80547-3,4117
80548-1,1377
80550-7,1377
80554-9,1662
80556-4,1662
80558-0,1665
80560-6,1666
80561-4,1054
80600-0,5258
80601-8,5258
80610-9,1151
80612-5,1151
80619-0,1253
8062-2,1460
80645-5,1665
80653-9,70
80654-7,70
80655-4,1120
80656-2,1120
80657-0,1120
80660-4,4362
80688-5,806
80697-6,1377
80699-2,1103
80700-8,1103
80701-6,1103
80702-4,1103
80703-2,1103
80704-0,1103
80705-7,1103
80706-5,1103
80707-3,1103
80708-1,1103
80709-9,1103
80710-7,1103
80711-5,1103
80712-3,1103
80713-1,1103
80714-9,1103
80719-8,1103
8072-1,1482
80722-2,1103
80723-0,1103
80725-5,5205
8076-2,1456
80822-0,1253
80824-6,1253
80825-3,5265
8088-7,1456
8091-1,1456
8092-9,1456
8093-7,1456
8094-5,1456
80959-0,552
80969-9,1655
8098-6,1483
8099-4,1487
81-0,270
8101-8,1122
8102-6,1103
8103-4,1103
8104-2,1103
8105-9,1103
8106-7,1103
8107-5,1103
8108-3,1103
8109-1,1103
81096-0,1253
81097-8,1253
8110-9,1103
8111-7,1103
81116-6,3785
8112-5,1103
8113-3,1103
81138-0,70
8114-1,1103
81141-4,70
81148-9,5264
8115-8,1119
81150-5,5261
81152-1,5261
81155-4,1800
8116-6,1103
8117-4,1103
8118-2,1103
8119-0,1103
8120-8,1103
8122-4,1122
8123-2,1122
8124-0,1122
8125-7,1103
8126-5,1103
81282-6,70
81283-4,70
8130-7,1122
8131-5,1103
81311-3,1573
81312-1,1573
81313-9,1573
81316-2,5201
81318-8,70
81319-6,70
8132-3,1103
8133-1,1103
8134-9,1103
8135-6,1103
8136-4,1103
8139-8,659
81421-0,1205
81423-6,1102
81424-4,1102
81425-1,1102
81426-9,1102
81427-7,1102
81430-1,1521
81439-2,24
8147-1,1659
815-1,1151
8150-5,659
816-9,1151
8162-0,659
81641-3,388
81643-9,1013
817-7,1151
8170-3,1659
81712-2,1465
81714-8,1465
81725-4,7890
81727-0,1465
81732-0,1456
81733-8,1456
81742-9,1456
81743-7,1456
81768-4,1457
81771-8,1463
81774-2,1465
81787-4,1463
81788-2,1205
81789-0,1205
81790-8,1205
81791-6,1204
81792-4,1204
818-5,1140
8182-8,659
81861-7,906
819-3,1140
81960-7,1204
81961-5,1204
81962-3,1204
81963-1,1204
81964-9,1204
81965-6,1204
81966-4,1205
81967-2,1204
81968-0,1204
81969-8,1204
81970-6,968
81971-4,968
81972-2,1204
81973-0,1204
81974-8,1204
81975-5,1205
81976-3,1205
81977-1,1205
81978-9,1205
81979-7,1205
81980-5,1205
81981-3,1205
81982-1,1205
81983-9,1205
81984-7,1205
81985-4,1205
81986-2,1205
81987-0,1205
81988-8,1205
81989-6,1205
81990-4,1205
81991-2,1205
81992-0,1205
81993-8,1205
81994-6,1205
81995-3,1205
81996-1,1205
81997-9,1205
81998-7,1205
81999-5,1205
82-8,277
820-1,1140
82000-1,1204
82001-9,1205
82002-7,1205
82003-5,1204
82004-3,1202
82005-0,1204
82006-8,1204
82007-6,967
82008-4,967
82009-2,967
82010-0,966
82011-8,966
82012-6,966
82013-4,966
82014-2,966
82015-9,966
82016-7,966
82017-5,966
82018-3,1205
82019-1,1205
82020-9,1204
82021-7,1204
82022-5,1205
82023-3,1201
82024-1,1201
82025-8,1205
82026-6,1205
82027-4,1204
82028-2,1204
82029-0,1204
82030-8,1204
82031-6,1201
82032-4,1201
82033-2,1201
82034-0,1201
82035-7,1201
82036-5,1201
82037-3,1201
82038-1,1201
82039-9,1201
82040-7,1201
82041-5,1201
82042-3,1201
82043-1,1201
82044-9,1201
82045-6,1201
82046-4,1201
82047-2,1201
82048-0,1201
82049-8,1201
82050-6,1202
82051-4,1202
82052-2,1202
82053-0,1202
82054-8,1202
82055-5,1202
82056-3,1202
82057-1,1202
82058-9,1202
82059-7,1202
82060-5,1202
82061-3,1202
82062-1,1202
82063-9,1202
82064-7,1202
82065-4,1202
82066-2,1202
82067-0,1202
82068-8,1202
82069-6,1202
82070-4,1202
82071-2,1202
82072-0,1202
82073-8,1202
82074-6,1202
82075-3,1202
82076-1,1202
82077-9,1202
82078-7,1202
82079-5,1202
82080-3,1202
82081-1,1201
82082-9,1201
82083-7,1201
82084-5,1201
82085-2,1201
82086-0,1201
82087-8,1201
82088-6,1201
82089-4,1201
8209-9,659
82090-2,1201
82091-0,1201
82092-8,1201
82093-6,1201
82094-4,1201
82095-1,1202
82096-9,1202
82097-7,1202
82098-5,1202
82099-3,1202
821-9,1131
82100-9,1201
82101-7,1201
82102-5,1201
82103-3,1201
82104-1,1201
82105-8,1201
82106-6,1201
82107-4,1201
82108-2,1201
82109-0,1201
82110-8,1201
82111-6,1201
82112-4,1201
82113-2,1201
82114-0,1201
8217-2,1659
82179-3,5258
822-7,1131
8220-6,659
8227-1,659
82297-3,1254
82299-9,5207
823-5,1131
82300-5,5207
82301-3,5207
82302-1,5207
82303-9,5207
82304-7,5207
82354-2,4127
82369-0,1659
82370-8,659
82371-6,659
82372-4,659
82373-2,659
82374-0,1659
82375-7,659
82380-7,4125
82381-5,4125
82383-1,5261
82384-9,5261
824-3,1146
82421-9,1457
82422-7,1456
82450-8,1456
82456-5,4127
82458-1,1205
82459-9,1205
8246-1,219
82460-7,1204
82463-1,1679
8247-9,219
82477-1,1124
8248-7,219
8249-5,219
825-0,1146
8250-3,5207
82512-5,4125
82513-3,4125
82514-1,4125
82524-0,659
82526-5,1659
82527-3,659
82539-8,1205
82540-6,1205
82541-4,968
82542-2,968
82543-0,1204
82544-8,1204
82545-5,1204
82546-3,1204
82547-1,1202
82548-9,1202
82549-7,1202
82550-5,1202
82551-3,1202
82552-1,1202
82553-9,1202
82554-7,1202
82555-4,1202
82556-2,1201
82557-0,1202
82558-8,1202
82559-6,1202
82560-4,1202
82561-2,1202
82562-0,1202
82563-8,1202
82564-6,1202
82565-3,1202
82566-1,1201
82567-9,1201
82568-7,1201
82569-5,1205
82570-3,1205
82571-1,1205
82572-9,1204
82573-7,1204
82574-5,1204
82576-0,1827
82577-8,1201
82578-6,1201
82579-4,1201
82580-2,1202
82581-0,1202
82582-8,1202
82583-6,1205
82586-9,1106
82587-7,1106
82588-5,1106
82591-9,1109
82592-7,1109
82599-2,1205
826-8,1146
82600-8,1205
82601-6,966
82602-4,966
82603-2,966
82604-0,966
82605-7,1205
82612-3,1201
82613-1,967
82614-9,967
82658-6,7890
82659-4,1488
82660-2,7890
82675-0,4127
827-6,1140
8271-9,5291
8272-7,270
8273-5,277
82731-1,1253
82743-6,1103
82744-4,1103
82748-5,1126
8275-0,270
8276-8,270
828-4,1140
82840-0,1465
82841-8,1457
82842-6,1472
82846-7,461
82847-5,461
82848-3,461
82849-1,461
82856-6,461
82857-4,461
82858-2,461
82859-0,461
82860-8,461
82861-6,461
82862-4,461
82870-7,1131
82872-3,1131
82873-1,1674
82875-6,3310
82876-4,1810
82880-6,1665
82881-4,455
82882-2,455
82893-9,1662
829-2,1140
82906-9,461
82907-7,461
82908-5,461
82909-3,461
82914-3,1665
82916-8,1662
82917-6,1662
82918-4,1456
82919-2,1456
82921-8,1472
82925-9,1456
82928-3,1465
82933-3,1456
82934-1,1669
82935-8,667
82966-3,1659
82970-5,1670
82974-7,659
83004-2,7890
83067-9,1254
83068-7,1254
83069-5,1253
83070-3,1139
83071-1,1139
83072-9,320
83073-7,320
83076-0,324
83077-8,321
83078-6,324
83079-4,321
83080-2,1301
83081-0,1301
83082-8,7325
83083-6,7321
83084-4,7323
83085-1,7327
83086-9,7401
83088-5,462
83089-3,476
83090-1,462
83091-9,476
83092-7,1526
83093-5,327
83094-3,327
83095-0,1718
83096-8,727
83097-6,727
83098-4,473
8310-5,999
83100-8,351
83102-4,1200
83103-2,472
83106-5,1575
83107-3,1821
83108-1,1821
83109-9,334
83110-7,334
83111-5,343
83112-3,7318
83113-1,7320
83115-6,1136
83116-4,357
83117-2,1484
83118-0,1487
83121-4,1207
83122-2,1207
83123-0,1431
83126-3,1210
83127-1,1210
83128-9,1743
83130-5,461
836-7,1140
837-5,1140
838-3,1140
839-1,1151
84-4,270
840-9,1151
841-7,1151
842-5,1140
843-3,1140
844-1,1140
848-2,1140
84871-3,1716
84872-1,1716
849-0,1140
85-1,270
850-8,1140
85048-7,5280
85051-1,270
85052-9,270
85079-2,1453
85080-0,1453
85081-8,1453
85082-6,1453
85083-4,1453
85084-2,1453
85085-9,1453
85093-3,219
85096-6,219
85358-0,1460
85359-8,1460
85360-6,5262
85362-2,4102
85380-4,388
85381-2,5280
85384-6,1665
854-0,1140
85422-4,270
85423-2,270
85424-0,270
85425-7,270
85426-5,270
85427-3,270
85428-1,270
85429-9,270
85485-1,1146
85486-9,1146
85487-7,1146
85488-5,1146
85497-6,1662
855-7,1140
85512-2,4119
85513-0,4119
85581-7,4101
856-5,1140
85622-9,5265
85623-7,5264
85686-4,388
85789-6,1103
85790-4,1103
85791-2,1103
85792-0,1103
85799-5,5261
86-9,277
860-7,1140
861-5,1140
86192-2,659
86194-8,659
86195-5,659
86199-7,4267
862-3,1140
86217-7,4267
86223-5,1659
86224-3,662
86225-0,667
86226-8,1659
86227-6,1659
86229-2,1659
86230-0,1659
86231-8,667
86232-6,1659
86233-4,390
86321-7,1253
86325-8,5258
86326-6,5258
86327-4,5258
86337-3,4204
86453-8,659
86454-6,659
86455-3,1305
86456-1,1305
86457-9,1305
86458-7,1305
86459-5,1305
86513-9,1704
86514-7,5261
86515-4,5261
86517-0,4225
86560-0,4127
86561-8,4127
86562-6,4127
86563-4,4127
86564-2,4127
86565-9,4242
86566-7,1730
86567-5,1730
86570-9,3733
86581-6,5231
86587-3,1766
86592-3,4232
866-4,1140
86604-6,659
86605-3,662
86606-1,659
86607-9,659
86608-7,659
86609-5,659
86610-3,659
867-2,1140
868-0,1140
872-2,1140
873-0,1140
874-8,1140
875-5,1151
876-3,1151
878-9,1140
879-7,1140
88-5,270
880-5,1140
881-3,1151
88165-6,4102
88166-4,4102
88189-6,5265
882-1,1151
88203-5,5265
88266-2,4101
88293-6,592
88294-4,592
883-9,1151
88301-7,1620
88302-5,1620
88303-3,1620
88304-1,1620
88335-5,5209
88336-3,5209
88338-9,5209
88339-7,5209
88342-1,254
88343-9,5209
88344-7,5209
88365-2,552
88375-1,270
88376-9,270
88377-7,270
88378-5,270
884-7,1151
88439-5,1508
88440-3,1508
88441-1,1508
88442-9,1508
88443-7,1508
88444-5,1508
88445-2,1508
88446-0,1508
88447-8,1000
88449-4,179
88462-7,270
88527-7,4248
88531-9,4245
88542-6,805
88543-4,805
88544-2,805
88555-8,4311
88564-0,4227
88566-5,4225
88568-1,4242
88576-4,5258
88578-0,238
88580-6,5210
88582-2,5209
88583-0,5258
88584-8,5210
88585-5,5210
88586-3,5207
88589-7,238
88606-9,4230
88622-6,4227
88623-4,4227
88624-2,4227
88625-9,4227
88629-1,1254
88630-9,1254
88631-7,5230
88632-5,5230
88633-3,5230
88678-8,4228
88679-6,4228
88680-4,4228
88681-2,4228
88682-0,4344
88683-8,5230
88684-6,5231
88685-3,5230
88686-1,5210
88687-9,5209
88691-1,5291
88703-4,270
88704-2,274
88705-9,274
88706-7,274
88707-5,274
88708-3,1204
88711-7,321
88713-3,1630
88722-4,5249
88732-3,1456
88733-1,1456
88735-6,1456
88736-4,1456
88874-3,4102
88881-8,1456
88882-6,1456
88885-9,270
88886-7,270
88887-5,271
88892-5,270
88897-4,4207
88898-2,4208
88899-0,4208
88900-6,4208
88901-4,4208
88902-2,4208
88904-8,4240
88906-3,4245
88907-1,4245
88908-9,4245
88909-7,4246
88922-0,252
88966-7,219
88967-5,219
88968-3,219
88969-1,219
88970-9,219
88971-7,219
88972-5,219
88973-3,219
88974-1,219
88975-8,219
88976-6,219
88977-4,219
88978-2,219
88979-0,219
88986-5,4117
88987-3,4117
89-3,270
890-4,1141
891-2,1141
892-0,1141
893-8,1141
89310-7,659
89311-5,1103
89312-3,1103
89313-1,1103
89315-6,1103
89316-4,1103
89317-2,1103
89318-0,1103
89319-8,1103
89320-6,1103
89321-4,1659
89325-5,1103
89326-3,1103
89327-1,1103
89328-9,1103
89329-7,1103
89330-5,1103
89331-3,1103
89332-1,1103
89333-9,1103
89334-7,1103
89335-4,1103
89336-2,1103
89337-0,1103
89338-8,1103
89339-6,1103
89340-4,1103
89341-2,1103
89343-8,1103
89344-6,1103
89345-3,1103
89346-1,1103
89347-9,1103
89348-7,1103
89349-5,1103
89350-3,1103
89351-1,1103
89352-9,1103
89353-7,1103
89354-5,1103
89355-2,1103
89356-0,1103
89357-8,1103
89358-6,1103
89359-4,3784
89360-2,1103
89362-8,1103
89369-3,1253
89370-1,1253
894-6,1141
89431-1,1103
895-3,1141
89501-1,1456
89502-9,1456
89504-5,1465
89505-2,1463
89507-8,1463
89508-6,1491
89514-4,1497
89520-1,1465
89575-5,7335
89578-9,7335
89579-7,7335
89582-1,5202
89583-9,4225
89586-2,4228
89588-8,4228
89589-6,4232
89590-4,1253
89591-2,1253
89594-6,5291
89595-3,5291
89599-5,1424
896-1,1141
897-9,1141
898-7,1141
899-5,1141
9-1,270
90-1,277
900-1,1141
901-9,1141
902-7,1141
903-5,1141
904-3,1141
905-0,1146
906-8,1146
907-6,1146
911-8,1151
912-6,1151
913-4,1151
914-2,1140
915-9,1140
916-7,1140
92-7,270
93-5,270
9317-9,1104
9324-5,991
9325-2,991
9330-2,537
9334-4,534
9338-5,1452
9343-5,638
9344-3,638
9345-0,638
9351-8,667
9358-3,567
9383-1,1662
9389-8,1659
9391-4,1662
9393-0,1662
9394-8,1662
9395-5,1659
9396-3,659
9397-1,1622
9399-7,1457
94-3,277
9407-8,1416
9414-4,991
9423-5,1453
9428-4,662
943-1,1131
9436-7,566
9439-1,219
944-9,1131
9440-9,1103
9441-7,1103
9442-5,1103
9443-3,1103
9444-1,1204
945-6,1131
946-4,1145
9465-6,537
947-2,1145
9476-3,991
948-0,1145
949-8,1131
950-6,1131
951-4,1131
9515-8,1659
952-2,1146
9521-6,4301
9522-4,4301
9523-2,4301
9524-0,4362
9527-3,638
953-0,1146
954-8,1146
9541-4,3337
9542-2,3337
9543-0,5235
9544-8,3337
9545-5,3337
9546-3,3337
9547-1,3337
9548-9,3337
9549-7,3337
955-5,1131
9550-5,3337
9551-3,3337
9552-1,3337
9553-9,3337
9554-7,1103
9555-4,1103
9557-0,1103
9558-8,1103
9559-6,1103
956-3,1131
9561-2,1103
9563-8,1103
957-1,1131
958-9,1146
9582-8,1252
9583-6,1252
9587-7,1302
9588-5,1302
9589-3,1302
959-7,1146
9590-1,1302
9591-9,1302
9592-7,1302
9593-5,1302
9594-3,1302
9595-0,1302
9596-8,1302
9597-6,1302
9598-4,1302
9599-2,1302
96-8,270
960-5,1146
9600-8,4323
9601-6,4323
9602-4,4323
9603-2,4323
9604-0,4323
9605-7,4323
9606-5,4323
9607-3,4323
9608-1,4126
9609-9,4126
961-3,1131
9610-7,4126
962-1,1131
9624-8,467
9625-5,1665
9626-3,1659
9627-1,1665
9628-9,1665
963-9,1131
9630-5,1665
9631-3,70
9633-9,1719
964-7,1146
9641-2,477
9645-3,477
965-4,1146
9652-9,1662
9656-0,4328
9657-8,4328
9658-6,4362
966-2,1146
9660-2,390
9661-0,390
9662-8,390
9663-6,390
9664-4,390
9666-9,390
